ID_BB_GLOBAL,FIELD,VALUE,SOURCE,TSTAMP
BBG010ML4KJ8,ID_CUSIP,BP3525535,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML4KJ8,ID_ISIN,BRMRHPDBS009,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML4KJ8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML4KJ8,NAME,MONTE RODOVIAS SA,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML4KJ8,TICKER,MRHPBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60B8,ID_BB_UNIQUE,COBP3526244,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60B8,ID_CUSIP,BP3526244,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60B8,ID_ISIN,XS2340074835,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60B8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60B8,NAME,BOCI FINL PRODUCT LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60B8,TICKER,BCHINA,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60C7,ID_BB_UNIQUE,COBP3526251,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60C7,ID_CUSIP,BP3526251,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60C7,ID_ISIN,XS2340075139,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60C7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60C7,NAME,BOCI FINL PRODUCT LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML60C7,TICKER,BCHINA,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML7PL1,ID_BB_UNIQUE,COBP3527275,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML7PL1,ID_CUSIP,BP3527275,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML7PL1,ID_ISIN,XS2340238299,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML7PL1,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML7PL1,NAME,INTL FINANCE CORP,corp_pfd.dif,2022-12-02 18:15:13
BBG010ML7PL1,TICKER,IFC,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLD1K8,ID_BB_UNIQUE,COBP3530162,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLD1K8,ID_CUSIP,BP3530162,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLD1K8,ID_ISIN,BRAPCSCRI3D1,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLD1K8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLD1K8,NAME,APICE SECURITIZADORA SA,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLD1K8,TICKER,APICBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLHJV3,ID_BB_UNIQUE,COBP3536318,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLHJV3,ID_CUSIP,BP3536318,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLHJV3,ID_ISIN,BRAPCSCRI2U7,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLHJV3,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLHJV3,NAME,APICE SECURITIZADORA SA,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLHJV3,TICKER,APICBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLJPW6,ID_BB_UNIQUE,COBP3536854,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLJPW6,ID_CUSIP,BP3536854,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLJPW6,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLJPW6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLJPW6,NAME,RESIDENTIAL RE 21 LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLJPW6,TICKER,RESID,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLMJB9,ID_BB_UNIQUE,COBP3539122,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLMJB9,ID_CUSIP,BP3539122,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLMJB9,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLMJB9,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLMJB9,NAME,RESIDENTIAL RE 21 LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLMJB9,TICKER,RESID,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLNT08,ID_BB_UNIQUE,COBP3540245,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLNT08,ID_CUSIP,BP3540245,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLNT08,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLNT08,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLNT08,NAME,RESIDENTIAL RE 21 LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLNT08,TICKER,RESID,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLP072,ID_BB_UNIQUE,COBP3540377,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLP072,ID_CUSIP,BP3540377,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLP072,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLP072,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLP072,NAME,RESIDENTIAL RE 21 LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLP072,TICKER,RESID,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLYWW4,ID_BB_UNIQUE,COBP3550731,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLYWW4,ID_CUSIP,69828PAA7,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLYWW4,ID_ISIN,US69828PAA75,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLYWW4,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLYWW4,NAME,PANAMA METRO LINE 2 EXT,corp_pfd.dif,2022-12-02 18:15:13
BBG010MLYWW4,TICKER,PNMTRO,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM0JQ5,ID_BB_UNIQUE,COBP3550806,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM0JQ5,ID_CUSIP,BP3550806,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM0JQ5,ID_ISIN,BRGASCDBS010,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM0JQ5,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM0JQ5,NAME,RUMO  MALHA PAULISTA SA,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM0JQ5,TICKER,ALLLBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM1771,ID_BB_UNIQUE,COBP3551267,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM1771,ID_CUSIP,BP3551267,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM1771,ID_ISIN,BRGASCDBS028,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM1771,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM1771,NAME,RUMO  MALHA PAULISTA SA,corp_pfd.dif,2022-12-02 18:15:13
BBG010MM1771,TICKER,ALLLBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVRM89,ID_BB_UNIQUE,COBP3552273,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVRM89,ID_CUSIP,BP3552273,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVRM89,ID_ISIN,BRVERTCRI099,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVRM89,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVRM89,NAME,VERT CIA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVRM89,TICKER,VERTBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVT7B6,ID_BB_UNIQUE,COBP3553370,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVT7B6,ID_CUSIP,BP3553370,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVT7B6,ID_ISIN,BRNIGPDBS008,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVT7B6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVT7B6,NAME,NOVA INFRAESTRUTURA GASO,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVT7B6,TICKER,NIGPBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTH51,ID_BB_UNIQUE,COBP3553545,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTH51,ID_CUSIP,BP3553545,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTH51,ID_ISIN,BRPTAZDBS002,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTH51,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTH51,NAME,PARINTINS AMAZONAS SA,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTH51,TICKER,PTAZBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTZT5,ID_BB_UNIQUE,COBP3554436,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTZT5,ID_CUSIP,BP3554436,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTZT5,ID_ISIN,BRAPOLDBS003,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTZT5,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTZT5,NAME,APOLLO 17 PARTICIPACOES,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVTZT5,TICKER,APOLBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVVXN3,ID_BB_UNIQUE,COBP3556431,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVVXN3,ID_CUSIP,BP3556431,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVVXN3,ID_ISIN,BRCBSCCRI487,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVVXN3,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVVXN3,NAME,CIBRASEC CIA BRASILEIRA,corp_pfd.dif,2022-12-02 18:15:13
BBG010MVVXN3,TICKER,CIBRBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF3C24,ID_BB_UNIQUE,COBP3642397,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF3C24,ID_CUSIP,BP3642397,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF3C24,ID_ISIN,XS2333435795,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF3C24,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF3C24,NAME,FORESIGHT INTL GRP,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF3C24,TICKER,FSIGCO,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4804,ID_BB_UNIQUE,COBP3645457,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4804,ID_CUSIP,BP3645457,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4804,ID_ISIN,XS2340082937,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4804,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4804,NAME,BOCI FINL PRODUCT LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4804,TICKER,BCHINA,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4813,ID_BB_UNIQUE,COBP3645465,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4813,ID_CUSIP,BP3645465,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4813,ID_ISIN,XS2340133789,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4813,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4813,NAME,BOCI FINL PRODUCT LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG010QF4813,TICKER,BCHINA,corp_pfd.dif,2022-12-02 18:15:13
BBG010QQYRH7,ID_BB_UNIQUE,COBP3705301,corp_pfd.dif,2022-12-02 18:15:13
BBG010QQYRH7,ID_CUSIP,BP3705301,corp_pfd.dif,2022-12-02 18:15:13
BBG010QQYRH7,ID_ISIN,BRGGSHDBS016,corp_pfd.dif,2022-12-02 18:15:13
BBG010QQYRH7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010QQYRH7,NAME,GGSH PARTICIPACOES SA,corp_pfd.dif,2022-12-02 18:15:13
BBG010QQYRH7,TICKER,GGSHBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010QZZMZ7,ID_BB_UNIQUE,COBP3714113,corp_pfd.dif,2022-12-02 18:15:13
BBG010QZZMZ7,ID_CUSIP,BP3714113,corp_pfd.dif,2022-12-02 18:15:13
BBG010QZZMZ7,ID_ISIN,MX91EL0000F9,corp_pfd.dif,2022-12-02 18:15:13
BBG010QZZMZ7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010QZZMZ7,NAME,GRUPO ELEKTRA SAB DE CV,corp_pfd.dif,2022-12-02 18:15:13
BBG010QZZMZ7,TICKER,EKT,corp_pfd.dif,2022-12-02 18:15:13
BBG010R00X05,ID_BB_UNIQUE,COBP3715052,corp_pfd.dif,2022-12-02 18:15:13
BBG010R00X05,ID_CUSIP,BP3715052,corp_pfd.dif,2022-12-02 18:15:13
BBG010R00X05,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R00X05,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R00X05,NAME,FIBRA PROLOGIS,corp_pfd.dif,2022-12-02 18:15:13
BBG010R00X05,TICKER,FIBRAP,corp_pfd.dif,2022-12-02 18:15:13
BBG010R02GK8,ID_BB_UNIQUE,COBP3715946,corp_pfd.dif,2022-12-02 18:15:13
BBG010R02GK8,ID_CUSIP,BP3715946,corp_pfd.dif,2022-12-02 18:15:13
BBG010R02GK8,ID_ISIN,MX91AR110058,corp_pfd.dif,2022-12-02 18:15:13
BBG010R02GK8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R02GK8,NAME,ARRENNDA+ BNY MELLON,corp_pfd.dif,2022-12-02 18:15:13
BBG010R02GK8,TICKER,ARRENC,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03C71,ID_BB_UNIQUE,COBP3716720,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03C71,ID_CUSIP,BP3716720,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03C71,ID_ISIN,BRCBSCCRI3T1,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03C71,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03C71,NAME,CIBRASEC CIA BRASILEIRA,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03C71,TICKER,CIBRBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03SP6,ID_BB_UNIQUE,COBP3717710,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03SP6,ID_CUSIP,BP3717710,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03SP6,ID_ISIN,XS2341049349,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03SP6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03SP6,NAME,BANCO BTG PACTUAL/CAYMAN,corp_pfd.dif,2022-12-02 18:15:13
BBG010R03SP6,TICKER,BTGPBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R07YZ8,ID_BB_UNIQUE,COBP3722652,corp_pfd.dif,2022-12-02 18:15:13
BBG010R07YZ8,ID_CUSIP,BP3722652,corp_pfd.dif,2022-12-02 18:15:13
BBG010R07YZ8,ID_ISIN,BRBZRSCRI098,corp_pfd.dif,2022-12-02 18:15:13
BBG010R07YZ8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R07YZ8,NAME,REALTY-CIA SECURIT,corp_pfd.dif,2022-12-02 18:15:13
BBG010R07YZ8,TICKER,RESEBR,corp_pfd.dif,2022-12-02 18:15:13
BBG010R0FF44,ID_BB_UNIQUE,COBP3729939,corp_pfd.dif,2022-12-02 18:15:13
BBG010R0FF44,ID_CUSIP,BP3729939,corp_pfd.dif,2022-12-02 18:15:13
BBG010R0FF44,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R0FF44,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R0FF44,NAME,CAJA ASIGNACION LOS ANDE,corp_pfd.dif,2022-12-02 18:15:13
BBG010R0FF44,TICKER,BCAJA,corp_pfd.dif,2022-12-02 18:15:13
BBG010R8GH88,ID_BB_UNIQUE,COBP3730515,corp_pfd.dif,2022-12-02 18:15:13
BBG010R8GH88,ID_CUSIP,BP3730515,corp_pfd.dif,2022-12-02 18:15:13
BBG010R8GH88,ID_ISIN,BRAPCSCRI4C1,corp_pfd.dif,2022-12-02 18:15:13
BBG010R8GH88,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG010R8GH88,NAME,APICE SECURITIZADORA SA,corp_pfd.dif,2022-12-02 18:15:13
BBG010R8GH88,TICKER,APICBZ,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B422,ID_BB_UNIQUE,COEC0143809,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B422,ID_CUSIP,EC0143809,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B422,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B422,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B422,NAME,ITAU CORPBANCA,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B422,TICKER,CORBAN,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B4T3,ID_BB_UNIQUE,COEC0144328,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B4T3,ID_CUSIP,EC0144328,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B4T3,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B4T3,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B4T3,NAME,ITAU CORPBANCA,corp_pfd.dif,2022-12-02 18:15:13
BBG00006B4T3,TICKER,CORBAN,corp_pfd.dif,2022-12-02 18:15:13
BBG00005GD47,ID_BB_UNIQUE,COEC0830454,corp_pfd.dif,2022-12-02 18:15:13
BBG00005GD47,ID_CUSIP,EC0830454,corp_pfd.dif,2022-12-02 18:15:13
BBG00005GD47,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00005GD47,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00005GD47,NAME,EMPRESA DE LOS FERROCARR,corp_pfd.dif,2022-12-02 18:15:13
BBG00005GD47,TICKER,BFFCC,corp_pfd.dif,2022-12-02 18:15:13
BBG000073T24,ID_BB_UNIQUE,COEC1366359,corp_pfd.dif,2022-12-02 18:15:13
BBG000073T24,ID_CUSIP,EC1366359,corp_pfd.dif,2022-12-02 18:15:13
BBG000073T24,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000073T24,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000073T24,NAME,EMPRESAS GASCO SA,corp_pfd.dif,2022-12-02 18:15:13
BBG000073T24,TICKER,CCGSCI,corp_pfd.dif,2022-12-02 18:15:13
BBG000054V13,ID_BB_UNIQUE,COEC1758878,corp_pfd.dif,2022-12-02 18:15:13
BBG000054V13,ID_CUSIP,EC1758878,corp_pfd.dif,2022-12-02 18:15:13
BBG000054V13,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000054V13,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000054V13,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG000054V13,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG000072T89,ID_BB_UNIQUE,COEC1989424,corp_pfd.dif,2022-12-02 18:15:13
BBG000072T89,ID_CUSIP,EC1989424,corp_pfd.dif,2022-12-02 18:15:13
BBG000072T89,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000072T89,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000072T89,NAME,METROGAS S.A.,corp_pfd.dif,2022-12-02 18:15:13
BBG000072T89,TICKER,NTGYSM,corp_pfd.dif,2022-12-02 18:15:13
BBG0000730M5,ID_BB_UNIQUE,COEC1989507,corp_pfd.dif,2022-12-02 18:15:13
BBG0000730M5,ID_CUSIP,EC1989507,corp_pfd.dif,2022-12-02 18:15:13
BBG0000730M5,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0000730M5,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0000730M5,NAME,METROGAS S.A.,corp_pfd.dif,2022-12-02 18:15:13
BBG0000730M5,TICKER,NTGYSM,corp_pfd.dif,2022-12-02 18:15:13
BBG00004NQD3,ID_BB_UNIQUE,COEC2009057,corp_pfd.dif,2022-12-02 18:15:13
BBG00004NQD3,ID_CUSIP,EC2009057,corp_pfd.dif,2022-12-02 18:15:13
BBG00004NQD3,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00004NQD3,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00004NQD3,NAME,BANCO DEL DESARROLLO,corp_pfd.dif,2022-12-02 18:15:13
BBG00004NQD3,TICKER,BADESA,corp_pfd.dif,2022-12-02 18:15:13
BBG00005FDV8,ID_BB_UNIQUE,COEC2009792,corp_pfd.dif,2022-12-02 18:15:13
BBG00005FDV8,ID_CUSIP,EC2009792,corp_pfd.dif,2022-12-02 18:15:13
BBG00005FDV8,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00005FDV8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00005FDV8,NAME,BANCO BICE,corp_pfd.dif,2022-12-02 18:15:13
BBG00005FDV8,TICKER,BICECL,corp_pfd.dif,2022-12-02 18:15:13
BBG000040LQ5,ID_BB_UNIQUE,COEC2278066,corp_pfd.dif,2022-12-02 18:15:13
BBG000040LQ5,ID_CUSIP,EC2278066,corp_pfd.dif,2022-12-02 18:15:13
BBG000040LQ5,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000040LQ5,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000040LQ5,NAME,BANCO DE CRED E INVER,corp_pfd.dif,2022-12-02 18:15:13
BBG000040LQ5,TICKER,BCICI,corp_pfd.dif,2022-12-02 18:15:13
BBG0000422G6,ID_BB_UNIQUE,COEC2278744,corp_pfd.dif,2022-12-02 18:15:13
BBG0000422G6,ID_CUSIP,EC2278744,corp_pfd.dif,2022-12-02 18:15:13
BBG0000422G6,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0000422G6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0000422G6,NAME,BANCO DE CRED E INVER,corp_pfd.dif,2022-12-02 18:15:13
BBG0000422G6,TICKER,BCICI,corp_pfd.dif,2022-12-02 18:15:13
BBG000037HP0,ID_BB_UNIQUE,COEC2293370,corp_pfd.dif,2022-12-02 18:15:13
BBG000037HP0,ID_CUSIP,EC2293370,corp_pfd.dif,2022-12-02 18:15:13
BBG000037HP0,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000037HP0,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG000037HP0,NAME,BICECORP SA,corp_pfd.dif,2022-12-02 18:15:13
BBG000037HP0,TICKER,BICECO,corp_pfd.dif,2022-12-02 18:15:13
BBG00005BBS0,ID_BB_UNIQUE,COEC2294576,corp_pfd.dif,2022-12-02 18:15:13
BBG00005BBS0,ID_CUSIP,EC2294576,corp_pfd.dif,2022-12-02 18:15:13
BBG00005BBS0,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00005BBS0,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00005BBS0,NAME,BANCO DE CRED E INVER,corp_pfd.dif,2022-12-02 18:15:13
BBG00005BBS0,TICKER,BCICI,corp_pfd.dif,2022-12-02 18:15:13
BBG00005DMX8,ID_BB_UNIQUE,COEC2294618,corp_pfd.dif,2022-12-02 18:15:13
BBG00005DMX8,ID_CUSIP,EC2294618,corp_pfd.dif,2022-12-02 18:15:13
BBG00005DMX8,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00005DMX8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00005DMX8,NAME,BANCO DE CRED E INVER,corp_pfd.dif,2022-12-02 18:15:13
BBG00005DMX8,TICKER,BCICI,corp_pfd.dif,2022-12-02 18:15:13
BBG00001W3P7,ID_BB_UNIQUE,COEC2379237,corp_pfd.dif,2022-12-02 18:15:13
BBG00001W3P7,ID_CUSIP,75902AAA6,corp_pfd.dif,2022-12-02 18:15:13
BBG00001W3P7,ID_ISIN,US75902AAA60,corp_pfd.dif,2022-12-02 18:15:13
BBG00001W3P7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00001W3P7,NAME,REG DIVERSIFIED FUNDING,corp_pfd.dif,2022-12-02 18:15:13
BBG00001W3P7,TICKER,REGDIV,corp_pfd.dif,2022-12-02 18:15:13
BBG0000136Z1,ID_BB_UNIQUE,COEC2386232,corp_pfd.dif,2022-12-02 18:15:13
BBG0000136Z1,ID_CUSIP,EC2386232,corp_pfd.dif,2022-12-02 18:15:13
BBG0000136Z1,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0000136Z1,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0000136Z1,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0000136Z1,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00001TWJ4,ID_BB_UNIQUE,COEC2386992,corp_pfd.dif,2022-12-02 18:15:13
BBG00001TWJ4,ID_CUSIP,EC2386992,corp_pfd.dif,2022-12-02 18:15:13
BBG00001TWJ4,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00001TWJ4,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00001TWJ4,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00001TWJ4,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00001ZFM0,ID_BB_UNIQUE,COEC2388519,corp_pfd.dif,2022-12-02 18:15:13
BBG00001ZFM0,ID_CUSIP,EC2388519,corp_pfd.dif,2022-12-02 18:15:13
BBG00001ZFM0,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00001ZFM0,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00001ZFM0,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00001ZFM0,TICKER,AED,corp_pfd.dif,2022-12-02 18:15:13
BBG000023YK4,ID_BB_UNIQUE,COEC2394657,corp_pfd.dif,2022-12-02 18:15:13
BBG000023YK4,ID_CUSIP,EC2394657,corp_pfd.dif,2022-12-02 18:15:13
